session_id,player_id,session_date,session_length_min,levels_completed
S0002502,P00359,2025-12-02,16,2
S0002503,P00359,2025-12-03,23,2
S0002504,P00359,2025-12-04,9,1
S0002505,P00359,2025-12-07,14,2
S0002506,P00359,2025-12-11,5,2
S0002507,P00359,2025-12-12,13,1
S0002508,P00359,2025-12-15,10,0
S0002509,P00359,2025-12-18,5,1
S0002510,P00359,2025-12-18,9,0
S0002511,P00360,2025-10-14,29,2
S0002512,P00360,2025-10-14,22,2
S0002513,P00360,2025-10-21,23,0
S0002514,P00360,2025-10-23,26,3
S0002515,P00360,2025-10-26,24,4
S0002516,P00360,2025-11-07,35,1
S0002517,P00360,2025-11-16,43,3
S0002518,P00361,2025-11-18,39,3
S0002519,P00361,2025-11-19,38,4
S0002520,P00361,2025-11-20,30,3
S0002521,P00361,2025-11-21,32,1
S0002522,P00361,2025-11-24,10,1
S0002523,P00361,2025-11-25,50,2
S0002524,P00361,2025-11-25,39,3
S0002525,P00361,2025-12-02,50,4
S0002526,P00361,2025-12-03,31,2
S0002527,P00361,2025-12-07,24,2
S0002528,P00361,2025-12-10,41,4
S0002529,P00361,2025-12-11,32,3
S0002530,P00361,2025-12-19,36,3
S0002531,P00361,2025-12-25,49,2
S0002532,P00362,2025-12-14,34,4
S0002533,P00362,2025-12-14,23,1
S0002534,P00362,2025-12-15,38,4
S0002535,P00362,2025-12-16,24,2
S0002536,P00362,2025-12-16,35,2
S0002537,P00362,2025-12-17,43,4
S0002538,P00362,2025-12-17,41,3
S0002539,P00362,2025-12-19,14,1
S0002540,P00362,2025-12-23,37,3
S0002541,P00362,2025-12-25,41,2
S0002542,P00362,2025-12-25,37,3
S0002543,P00362,2025-12-30,23,4
S0002544,P00362,2026-01-11,29,3
S0002545,P00363,2025-12-16,22,1
S0002546,P00363,2025-12-27,19,4
S0002547,P00363,2025-12-30,25,1
S0002548,P00363,2026-01-02,32,4
S0002549,P00363,2026-01-05,44,3
S0002550,P00363,2026-01-15,29,3
S0002551,P00364,2026-01-02,34,3
S0002552,P00364,2026-01-04,38,2
S0002553,P00364,2026-01-07,39,3
S0002554,P00364,2026-01-09,38,3
S0002555,P00364,2026-01-12,29,3
S0002556,P00364,2026-01-15,28,2
S0002557,P00364,2026-01-19,19,1
S0002558,P00365,2025-12-30,43,3
S0002559,P00365,2025-12-31,48,5
S0002560,P00365,2026-01-01,42,3
S0002561,P00365,2026-01-02,63,3
S0002562,P00365,2026-01-05,53,7
S0002563,P00365,2026-01-05,63,8
S0002564,P00365,2026-01-08,65,5
S0002565,P00365,2026-01-15,53,3
S0002566,P00365,2026-01-17,60,7
S0002567,P00365,2026-01-17,48,2
S0002568,P00365,2026-01-20,63,6
S0002569,P00366,2025-10-25,28,2
S0002570,P00366,2025-10-27,33,3
S0002571,P00366,2025-10-29,34,1
S0002572,P00366,2025-10-31,27,3
S0002573,P00366,2025-11-07,38,3
S0002574,P00366,2025-11-07,24,0
S0002575,P00366,2025-11-08,25,2
S0002576,P00367,2025-12-04,46,2
S0002577,P00367,2025-12-05,36,2
S0002578,P00367,2025-12-13,42,3
S0002579,P00367,2025-12-15,42,2
S0002580,P00367,2025-12-15,32,2
S0002581,P00367,2025-12-18,34,4
S0002582,P00367,2025-12-18,40,3
S0002583,P00367,2025-12-21,40,2
S0002584,P00367,2025-12-21,51,3
S0002585,P00368,2025-11-23,18,0
S0002586,P00368,2025-11-25,36,4
S0002587,P00369,2025-10-18,20,0
S0002588,P00369,2025-10-19,27,0
S0002589,P00369,2025-10-20,20,0
S0002590,P00369,2025-10-24,14,1
S0002591,P00369,2025-10-24,9,0
S0002592,P00369,2025-10-25,14,0
S0002593,P00369,2025-10-27,24,1
S0002594,P00369,2025-10-29,22,1
S0002595,P00369,2025-10-31,28,2
S0002596,P00369,2025-11-02,43,3
S0002597,P00369,2025-11-08,27,3
S0002598,P00369,2025-12-06,23,2
S0002599,P00369,2025-12-15,36,2
S0002600,P00370,2025-12-19,58,6
S0002601,P00370,2025-12-25,40,2
S0002602,P00370,2025-12-26,36,2
S0002603,P00370,2025-12-27,37,2
S0002604,P00370,2025-12-29,59,7
S0002605,P00370,2025-12-30,47,3
S0002606,P00370,2025-12-31,60,5
S0002607,P00370,2025-12-31,51,4
S0002608,P00370,2026-01-03,14,1
S0002609,P00370,2026-01-05,36,2
S0002610,P00370,2026-01-08,42,2
S0002611,P00370,2026-01-08,62,6
S0002612,P00370,2026-01-11,34,2
S0002613,P00371,2025-12-14,23,2
S0002614,P00371,2025-12-16,31,3
S0002615,P00371,2026-01-01,18,2
S0002616,P00371,2026-01-04,13,1
S0002617,P00372,2025-11-17,35,1
S0002618,P00372,2025-11-19,41,5
S0002619,P00372,2025-11-22,36,2
S0002620,P00372,2025-11-29,41,3
S0002621,P00372,2025-12-08,35,2
S0002622,P00372,2025-12-15,28,2
S0002623,P00372,2025-12-17,30,3
S0002624,P00372,2025-12-26,21,2
S0002625,P00373,2025-10-14,49,4
S0002626,P00373,2025-10-17,48,3
S0002627,P00373,2025-10-19,51,4
S0002628,P00373,2025-10-22,48,1
S0002629,P00373,2025-11-02,87,7
S0002630,P00373,2025-11-04,55,4
S0002631,P00373,2025-11-06,67,7
S0002632,P00373,2025-11-09,34,1
S0002633,P00374,2025-10-04,74,5
S0002634,P00374,2025-10-05,64,7
S0002635,P00374,2025-10-06,69,4
S0002636,P00374,2025-10-08,90,5
S0002637,P00374,2025-10-10,55,6
S0002638,P00374,2025-10-16,77,6
S0002639,P00374,2025-10-18,37,4
S0002640,P00374,2025-11-01,62,7
S0002641,P00374,2025-11-01,76,8
S0002642,P00375,2025-12-14,48,2
S0002643,P00375,2025-12-18,40,3
S0002644,P00375,2025-12-19,43,3
S0002645,P00375,2025-12-20,29,2
S0002646,P00375,2025-12-20,32,3
S0002647,P00375,2025-12-21,34,3
S0002648,P00375,2025-12-28,27,2
S0002649,P00375,2026-01-04,42,3
S0002650,P00377,2025-10-31,24,3
S0002651,P00377,2025-11-02,20,1
S0002652,P00377,2025-11-04,52,3
S0002653,P00377,2025-11-09,34,3
S0002654,P00377,2025-11-13,40,3
S0002655,P00377,2025-11-13,30,3
S0002656,P00377,2025-11-20,45,6
S0002657,P00377,2025-11-20,35,2
S0002658,P00378,2025-11-22,51,5
S0002659,P00378,2025-11-23,43,6
S0002660,P00378,2025-11-24,33,3
S0002661,P00378,2025-11-26,38,2
S0002662,P00378,2025-12-06,55,6
S0002663,P00378,2025-12-20,38,2
S0002664,P00378,2025-12-20,43,5
S0002665,P00379,2025-11-25,43,6
S0002666,P00379,2025-12-04,38,3
S0002667,P00379,2025-12-14,55,3
S0002668,P00380,2025-11-23,28,4
S0002669,P00380,2025-11-27,32,1
S0002670,P00380,2025-12-01,36,1
S0002671,P00381,2025-11-30,18,1
S0002672,P00381,2025-12-02,49,4
S0002673,P00381,2025-12-03,29,2
S0002674,P00381,2025-12-04,37,4
S0002675,P00381,2025-12-04,49,5
S0002676,P00381,2025-12-08,60,4
S0002677,P00381,2025-12-09,41,3
S0002678,P00381,2025-12-17,34,1
S0002679,P00381,2025-12-17,17,2
S0002680,P00382,2026-01-05,20,3
S0002681,P00382,2026-01-09,21,2
S0002682,P00382,2026-01-17,5,0
S0002683,P00383,2026-01-23,42,4
S0002684,P00383,2026-01-24,34,1
S0002685,P00383,2026-01-26,27,4
S0002686,P00384,2025-10-16,25,3
S0002687,P00384,2025-10-17,36,4
S0002688,P00384,2025-10-18,48,4
S0002689,P00384,2025-10-19,18,1
S0002690,P00384,2025-10-19,28,2
S0002691,P00384,2025-10-19,28,3
S0002692,P00384,2025-10-21,25,3
S0002693,P00384,2025-10-21,26,3
S0002694,P00384,2025-10-23,29,3
S0002695,P00384,2025-10-27,5,0
S0002696,P00384,2025-11-02,30,3
S0002697,P00384,2025-11-18,10,2
S0002698,P00385,2025-11-06,74,6
S0002699,P00385,2025-11-07,36,3
S0002700,P00385,2025-11-08,66,4
S0002701,P00385,2025-11-10,47,5
S0002702,P00385,2025-11-11,53,3
S0002703,P00385,2025-11-19,47,4
S0002704,P00385,2025-11-21,57,5
S0002705,P00385,2025-11-21,40,3
S0002706,P00385,2025-11-24,35,3
S0002707,P00385,2025-11-25,75,6
S0002708,P00385,2025-12-01,42,5
S0002709,P00385,2025-12-01,65,8
S0002710,P00386,2025-10-23,11,2
S0002711,P00386,2025-10-23,8,1
S0002712,P00386,2025-10-24,16,2
S0002713,P00386,2025-10-28,23,0
S0002714,P00386,2025-10-28,12,2
S0002715,P00386,2025-11-06,20,3
S0002716,P00386,2025-11-07,13,1
S0002717,P00387,2025-12-30,9,0
S0002718,P00387,2026-01-07,7,1
S0002719,P00387,2026-01-10,5,1
S0002720,P00387,2026-01-12,7,0
S0002721,P00387,2026-01-12,9,0
S0002722,P00387,2026-01-14,6,2
S0002723,P00387,2026-01-18,5,0
S0002724,P00388,2026-01-06,36,4
S0002725,P00388,2026-01-07,18,2
S0002726,P00388,2026-01-11,8,2
S0002727,P00388,2026-01-15,31,2
S0002728,P00388,2026-01-18,37,2
S0002729,P00388,2026-01-18,52,4
S0002730,P00388,2026-01-20,27,2
S0002731,P00388,2026-01-26,29,1
S0002732,P00389,2025-12-18,24,4
S0002733,P00389,2025-12-18,23,0
S0002734,P00389,2025-12-21,26,2
S0002735,P00389,2025-12-24,42,4
S0002736,P00389,2025-12-30,26,3
S0002737,P00389,2026-01-01,37,1
S0002738,P00389,2026-01-06,30,2
S0002739,P00389,2026-01-10,35,4
S0002740,P00389,2026-01-12,27,0
S0002741,P00390,2025-10-02,27,3
S0002742,P00390,2025-10-08,28,4
S0002743,P00390,2025-10-11,34,2
S0002744,P00391,2025-10-04,23,3
S0002745,P00391,2025-10-05,31,1
S0002746,P00391,2025-10-07,17,0
S0002747,P00391,2025-10-11,20,2
S0002748,P00391,2025-10-18,30,2
S0002749,P00391,2025-10-30,22,3
S0002750,P00391,2025-11-02,20,2
S0002751,P00392,2025-12-20,5,1
S0002752,P00392,2025-12-23,29,1
S0002753,P00392,2026-01-03,26,1
S0002754,P00392,2026-01-28,13,1
S0002755,P00393,2026-01-07,29,1
S0002756,P00393,2026-01-14,26,2
S0002757,P00393,2026-01-14,35,3
S0002758,P00393,2026-01-22,15,0
S0002759,P00394,2025-11-17,17,0
S0002760,P00394,2025-11-19,53,4
S0002761,P00394,2025-11-20,47,4
S0002762,P00395,2025-11-03,50,7
S0002763,P00395,2025-11-04,38,5
S0002764,P00395,2025-11-05,60,5
S0002765,P00395,2025-11-05,50,6
S0002766,P00395,2025-11-06,70,6
S0002767,P00395,2025-11-08,60,4
S0002768,P00395,2025-11-09,50,3
S0002769,P00395,2025-11-11,55,2
S0002770,P00395,2025-11-12,42,2
S0002771,P00395,2025-11-13,31,3
S0002772,P00396,2025-10-08,52,2
S0002773,P00396,2025-10-11,17,1
S0002774,P00396,2025-10-13,48,4
S0002775,P00396,2025-10-13,35,4
S0002776,P00396,2025-10-14,61,5
S0002777,P00396,2025-10-18,25,2
S0002778,P00396,2025-10-20,62,8
S0002779,P00396,2025-10-20,36,4
S0002780,P00396,2025-10-21,29,3
S0002781,P00396,2025-10-21,28,4
S0002782,P00396,2025-10-24,51,5
S0002783,P00396,2025-10-26,50,3
S0002784,P00396,2025-11-03,69,5
S0002785,P00396,2025-11-06,38,5
S0002786,P00397,2025-12-05,22,1
S0002787,P00397,2025-12-05,53,4
S0002788,P00397,2025-12-07,48,7
S0002789,P00397,2025-12-08,51,4
S0002790,P00397,2025-12-13,57,4
S0002791,P00397,2025-12-13,13,1
S0002792,P00397,2025-12-14,56,5
S0002793,P00397,2025-12-15,45,4
S0002794,P00397,2025-12-17,34,4
S0002795,P00397,2025-12-18,73,5
S0002796,P00398,2025-12-07,53,6
S0002797,P00398,2025-12-09,40,4
S0002798,P00398,2025-12-13,46,3
S0002799,P00398,2025-12-14,44,2
S0002800,P00398,2025-12-15,56,5
S0002801,P00398,2025-12-16,45,3
S0002802,P00398,2025-12-28,41,4
S0002803,P00398,2025-12-28,64,5
S0002804,P00398,2026-01-05,34,3
S0002805,P00398,2026-01-12,42,2
S0002806,P00399,2025-12-03,43,3
S0002807,P00399,2025-12-12,36,5
S0002808,P00399,2025-12-13,44,5
S0002809,P00399,2025-12-15,49,3
S0002810,P00399,2025-12-19,48,5
S0002811,P00399,2025-12-27,44,3
S0002812,P00399,2026-01-08,47,5
S0002813,P00400,2025-10-31,76,4
S0002814,P00400,2025-11-02,62,5
S0002815,P00400,2025-11-04,53,5
S0002816,P00400,2025-11-05,72,6
S0002817,P00400,2025-11-05,44,4
S0002818,P00400,2025-11-11,68,5
S0002819,P00400,2025-11-13,61,6
S0002820,P00400,2025-11-13,58,5
S0002821,P00400,2025-11-13,72,6
S0002822,P00400,2025-11-19,61,4
S0002823,P00400,2025-11-19,66,5
S0002824,P00400,2025-11-24,85,6
S0002825,P00401,2025-10-13,35,4
S0002826,P00401,2025-10-14,56,2
S0002827,P00401,2025-10-19,53,4
S0002828,P00401,2025-10-20,49,6
S0002829,P00401,2025-10-22,28,2
S0002830,P00401,2025-10-22,24,1
S0002831,P00401,2025-10-24,44,2
S0002832,P00401,2025-10-28,42,3
S0002833,P00401,2025-10-29,33,3
S0002834,P00401,2025-10-30,64,5
S0002835,P00401,2025-10-30,22,2
S0002836,P00401,2025-11-08,25,2
S0002837,P00402,2025-11-10,47,6
S0002838,P00402,2025-11-12,46,4
S0002839,P00402,2025-11-13,64,5
S0002840,P00402,2025-11-13,51,0
S0002841,P00402,2025-11-20,34,2
S0002842,P00402,2025-11-22,41,2
S0002843,P00402,2025-11-23,55,4
S0002844,P00402,2025-11-23,36,4
S0002845,P00402,2025-12-05,44,3
S0002846,P00402,2025-12-08,57,5
S0002847,P00403,2025-10-22,29,2
S0002848,P00403,2025-10-22,12,2
S0002849,P00403,2025-10-23,28,4
S0002850,P00403,2025-10-29,26,2
S0002851,P00403,2025-10-31,30,2
S0002852,P00403,2025-11-02,26,2
S0002853,P00403,2025-11-02,24,2
S0002854,P00403,2025-11-07,22,2
S0002855,P00404,2025-12-10,28,2
S0002856,P00404,2025-12-10,19,0
S0002857,P00404,2025-12-12,30,2
S0002858,P00404,2025-12-13,16,0
S0002859,P00404,2025-12-14,28,3
S0002860,P00404,2025-12-16,24,2
S0002861,P00404,2025-12-17,40,4
S0002862,P00404,2025-12-28,33,3
S0002863,P00404,2025-12-29,16,2
S0002864,P00404,2025-12-29,24,0
S0002865,P00404,2026-01-03,28,0
S0002866,P00404,2026-01-09,33,2
S0002867,P00404,2026-01-12,21,2
S0002868,P00405,2025-12-25,16,3
S0002869,P00405,2025-12-26,29,0
S0002870,P00405,2026-01-01,25,3
S0002871,P00405,2026-01-10,34,2
S0002872,P00405,2026-01-21,35,2
S0002873,P00406,2025-12-22,54,3
S0002874,P00406,2025-12-22,52,5
S0002875,P00406,2025-12-23,51,5
S0002876,P00406,2025-12-24,50,6
S0002877,P00406,2025-12-27,22,3
S0002878,P00406,2026-01-01,35,4
S0002879,P00406,2026-01-05,51,6
S0002880,P00406,2026-01-05,49,5
S0002881,P00406,2026-01-09,40,2
S0002882,P00406,2026-01-23,48,3
S0002883,P00406,2026-01-23,56,6
S0002884,P00406,2026-01-28,34,3
S0002885,P00407,2025-12-24,20,1
S0002886,P00407,2025-12-24,28,3
S0002887,P00407,2025-12-26,18,2
S0002888,P00407,2025-12-27,21,1
S0002889,P00407,2025-12-30,26,2
S0002890,P00407,2025-12-30,16,0
S0002891,P00407,2026-01-01,10,1
S0002892,P00407,2026-01-03,11,1
S0002893,P00407,2026-01-14,28,2
S0002894,P00408,2025-11-06,43,5
S0002895,P00408,2025-11-06,76,7
S0002896,P00408,2025-11-08,48,5
S0002897,P00408,2025-11-08,53,5
S0002898,P00408,2025-11-09,40,5
S0002899,P00408,2025-11-12,70,6
S0002900,P00408,2025-11-12,55,6
S0002901,P00408,2025-11-13,60,5
S0002902,P00408,2025-11-15,60,3
S0002903,P00408,2025-11-17,69,5
S0002904,P00408,2025-11-17,36,6
S0002905,P00408,2025-11-20,34,3
S0002906,P00408,2025-11-21,54,3
S0002907,P00408,2025-11-24,56,5
S0002908,P00408,2025-11-29,51,4
S0002909,P00408,2025-11-29,49,5
S0002910,P00409,2025-10-25,17,2
S0002911,P00409,2025-11-05,20,0
S0002912,P00409,2025-11-07,19,1
S0002913,P00409,2025-11-09,19,1
S0002914,P00409,2025-12-07,21,1
S0002915,P00410,2025-10-04,10,0
S0002916,P00410,2025-10-05,30,5
S0002917,P00410,2025-10-12,32,2
S0002918,P00410,2025-10-15,14,1
S0002919,P00410,2025-10-21,20,2
S0002920,P00410,2025-10-21,11,1
S0002921,P00410,2025-11-27,29,5
S0002922,P00411,2025-11-02,59,7
S0002923,P00411,2025-11-02,51,4
S0002924,P00411,2025-11-03,51,4
S0002925,P00411,2025-11-04,63,4
S0002926,P00411,2025-11-06,83,9
S0002927,P00411,2025-11-08,43,4
S0002928,P00411,2025-11-10,53,6
S0002929,P00411,2025-11-18,70,4
S0002930,P00411,2025-11-25,66,8
S0002931,P00411,2025-11-28,82,9
S0002932,P00411,2025-11-28,84,6
S0002933,P00411,2025-11-29,64,4
S0002934,P00412,2026-01-31,18,2
S0002935,P00413,2025-12-13,5,0
S0002936,P00413,2025-12-13,25,1
S0002937,P00413,2025-12-14,24,3
S0002938,P00413,2025-12-17,44,3
S0002939,P00413,2025-12-17,27,4
S0002940,P00413,2025-12-18,35,4
S0002941,P00413,2025-12-18,51,4
S0002942,P00413,2025-12-21,17,0
S0002943,P00413,2025-12-22,24,3
S0002944,P00413,2025-12-23,24,2
S0002945,P00413,2025-12-26,24,3
S0002946,P00413,2026-01-12,45,5
S0002947,P00414,2025-10-26,17,2
S0002948,P00414,2025-10-28,15,2
S0002949,P00414,2025-10-30,19,3
S0002950,P00414,2025-11-04,21,3
S0002951,P00414,2025-11-16,30,4
S0002952,P00415,2026-01-10,36,2
S0002953,P00415,2026-01-12,19,4
S0002954,P00415,2026-01-19,31,3
S0002955,P00416,2026-01-21,29,3
S0002956,P00416,2026-01-22,20,1
S0002957,P00416,2026-01-24,17,1
S0002958,P00416,2026-01-26,20,1
S0002959,P00416,2026-01-27,23,1
S0002960,P00416,2026-01-28,24,4
S0002961,P00417,2025-10-22,18,2
S0002962,P00417,2025-11-03,22,2
S0002963,P00417,2025-11-04,17,2
S0002964,P00417,2025-11-13,21,2
S0002965,P00417,2025-11-20,21,4
S0002966,P00418,2025-10-21,31,3
S0002967,P00418,2025-10-21,22,2
S0002968,P00418,2025-10-23,16,3
S0002969,P00418,2025-10-23,23,4
S0002970,P00418,2025-10-27,12,0
S0002971,P00418,2025-10-27,23,0
S0002972,P00418,2025-11-01,17,3
S0002973,P00418,2025-11-05,5,0
S0002974,P00419,2026-01-19,74,6
S0002975,P00419,2026-01-20,62,5
S0002976,P00419,2026-01-22,74,6
S0002977,P00419,2026-01-22,51,3
S0002978,P00419,2026-01-23,79,11
S0002979,P00419,2026-01-24,65,3
S0002980,P00419,2026-01-24,105,9
S0002981,P00419,2026-01-25,70,6
S0002982,P00419,2026-01-26,62,7
S0002983,P00419,2026-01-27,71,7
S0002984,P00419,2026-01-30,66,5
S0002985,P00420,2025-10-20,75,8
S0002986,P00420,2025-10-21,52,4
S0002987,P00420,2025-10-22,42,4
S0002988,P00420,2025-10-23,52,5
S0002989,P00420,2025-10-30,41,3
S0002990,P00420,2025-11-13,72,5
S0002991,P00421,2025-10-27,34,3
S0002992,P00421,2025-10-28,38,3
S0002993,P00421,2025-10-30,39,4
S0002994,P00421,2025-10-30,23,3
S0002995,P00421,2025-10-31,35,3
S0002996,P00422,2025-12-02,33,4
S0002997,P00422,2025-12-04,27,3
S0002998,P00422,2025-12-05,44,3
S0002999,P00422,2025-12-06,41,4
S0003000,P00422,2025-12-08,33,0
S0003001,P00422,2025-12-09,20,1
S0003002,P00422,2025-12-12,25,2
S0003003,P00422,2025-12-13,53,3
S0003004,P00423,2025-12-13,30,2
S0003005,P00423,2025-12-17,44,4
S0003006,P00423,2025-12-19,37,2
S0003007,P00423,2025-12-20,38,2
S0003008,P00423,2025-12-20,30,3
S0003009,P00423,2025-12-20,45,3
S0003010,P00423,2025-12-21,35,2
S0003011,P00423,2025-12-24,53,6
S0003012,P00423,2025-12-24,42,2
S0003013,P00423,2025-12-25,42,3
S0003014,P00423,2026-01-03,31,4
S0003015,P00423,2026-01-06,40,3
S0003016,P00423,2026-01-09,47,2
S0003017,P00424,2025-11-13,48,6
S0003018,P00424,2025-11-15,51,3
S0003019,P00424,2025-11-16,47,2
S0003020,P00424,2025-11-24,29,1
S0003021,P00424,2025-12-05,56,5
S0003022,P00424,2025-12-06,41,5
S0003023,P00424,2025-12-12,37,5
S0003024,P00424,2025-12-19,32,3
S0003025,P00425,2025-10-30,54,5
S0003026,P00425,2025-10-30,58,6
S0003027,P00425,2025-10-31,57,3
S0003028,P00425,2025-11-08,57,5
S0003029,P00425,2025-11-10,78,8
S0003030,P00425,2025-11-11,74,7
S0003031,P00425,2025-11-12,64,6
S0003032,P00425,2025-11-13,72,6
S0003033,P00425,2025-11-15,57,6
S0003034,P00425,2025-11-15,51,4
S0003035,P00425,2025-11-20,76,6
S0003036,P00425,2025-11-24,64,6
S0003037,P00425,2025-11-24,68,6
S0003038,P00425,2025-11-27,57,5
S0003039,P00425,2025-12-06,61,5
S0003040,P00425,2025-12-07,66,7
S0003041,P00426,2025-10-27,30,2
S0003042,P00426,2025-10-29,39,3
S0003043,P00426,2025-11-01,35,6
S0003044,P00426,2025-11-06,49,6
S0003045,P00426,2025-11-06,38,3
S0003046,P00427,2025-10-25,26,2
S0003047,P00427,2025-10-26,54,4
S0003048,P00427,2025-10-28,44,4
S0003049,P00427,2025-11-01,37,5
S0003050,P00427,2025-11-02,19,1
S0003051,P00427,2025-11-09,53,4
S0003052,P00427,2025-11-11,39,3
S0003053,P00427,2025-11-12,32,2
S0003054,P00427,2025-11-14,26,2
S0003055,P00428,2025-11-13,33,0
S0003056,P00428,2025-11-14,56,4
S0003057,P00428,2025-11-14,31,3
S0003058,P00428,2025-11-16,36,3
S0003059,P00428,2025-11-21,17,2
S0003060,P00428,2025-11-22,24,2
S0003061,P00428,2025-11-23,21,1
S0003062,P00428,2025-11-27,29,2
S0003063,P00428,2025-11-27,34,4
S0003064,P00428,2025-12-08,39,3
S0003065,P00428,2025-12-14,33,1
S0003066,P00429,2025-12-18,41,2
S0003067,P00429,2025-12-19,39,2
S0003068,P00429,2025-12-22,47,2
S0003069,P00429,2025-12-22,23,2
S0003070,P00429,2025-12-23,39,3
S0003071,P00429,2025-12-24,10,0
S0003072,P00429,2025-12-27,28,2
S0003073,P00429,2025-12-28,43,5
S0003074,P00429,2025-12-29,45,4
S0003075,P00429,2025-12-29,43,4
S0003076,P00429,2026-01-02,38,5
S0003077,P00429,2026-01-02,19,4
S0003078,P00429,2026-01-05,30,4
S0003079,P00429,2026-01-17,40,4
S0003080,P00429,2026-01-17,39,3
S0003081,P00429,2026-01-28,34,4
S0003082,P00430,2025-11-28,44,3
S0003083,P00430,2025-11-30,44,2
S0003084,P00430,2025-12-01,42,4
S0003085,P00430,2025-12-09,48,5
S0003086,P00430,2025-12-10,23,0
S0003087,P00430,2025-12-12,35,2
S0003088,P00430,2025-12-14,26,4
S0003089,P00430,2026-01-04,45,4
S0003090,P00430,2026-01-04,19,2
S0003091,P00431,2025-12-14,36,3
S0003092,P00431,2025-12-14,38,4
S0003093,P00431,2025-12-16,48,4
S0003094,P00431,2025-12-17,33,2
S0003095,P00431,2025-12-19,43,3
S0003096,P00431,2025-12-26,24,3
S0003097,P00431,2025-12-29,29,4
S0003098,P00431,2026-01-03,55,2
S0003099,P00431,2026-01-06,24,2
S0003100,P00431,2026-01-09,36,2
S0003101,P00431,2026-01-12,41,5
S0003102,P00431,2026-01-12,47,4
S0003103,P00431,2026-01-19,42,1
S0003104,P00431,2026-01-26,17,2
S0003105,P00431,2026-01-26,41,4
S0003106,P00431,2026-01-26,42,2
S0003107,P00432,2026-01-07,27,1
S0003108,P00432,2026-01-08,21,2
S0003109,P00432,2026-01-09,23,3
S0003110,P00432,2026-01-15,30,4
S0003111,P00432,2026-01-16,33,4
S0003112,P00432,2026-01-19,27,2
S0003113,P00432,2026-01-21,5,0
S0003114,P00432,2026-01-24,16,0
S0003115,P00433,2025-10-05,28,1
S0003116,P00433,2025-10-06,46,4
S0003117,P00433,2025-10-07,59,4
S0003118,P00433,2025-10-08,28,4
S0003119,P00433,2025-10-09,50,6
S0003120,P00433,2025-10-13,25,2
S0003121,P00433,2025-10-15,49,3
S0003122,P00434,2025-10-09,38,0
S0003123,P00434,2025-10-11,18,4
S0003124,P00434,2025-10-12,27,2
S0003125,P00434,2025-10-14,13,3
S0003126,P00434,2025-10-16,40,3
S0003127,P00434,2025-10-17,33,4
S0003128,P00434,2025-10-19,38,3
S0003129,P00434,2025-10-21,50,4
S0003130,P00434,2025-10-23,21,0
S0003131,P00434,2025-10-24,31,3
S0003132,P00434,2025-10-25,34,1
S0003133,P00435,2025-12-06,26,2
S0003134,P00435,2025-12-08,19,1
S0003135,P00435,2025-12-09,23,3
S0003136,P00435,2025-12-10,28,1
S0003137,P00436,2025-10-26,22,3
S0003138,P00436,2025-10-29,23,2
S0003139,P00436,2025-10-30,30,2
S0003140,P00437,2025-12-28,29,3
S0003141,P00437,2025-12-30,56,8
S0003142,P00437,2025-12-31,35,2
S0003143,P00437,2026-01-14,56,5
S0003144,P00437,2026-01-17,44,5
S0003145,P00438,2025-12-28,46,5
S0003146,P00438,2025-12-28,76,7
S0003147,P00438,2025-12-29,58,3
S0003148,P00438,2025-12-31,53,4
S0003149,P00438,2026-01-05,51,3
S0003150,P00438,2026-01-10,60,4
S0003151,P00438,2026-01-18,49,4
S0003152,P00438,2026-01-28,38,4
S0003153,P00438,2026-01-28,60,5
S0003154,P00439,2026-01-27,20,0
S0003155,P00439,2026-01-28,31,0
S0003156,P00439,2026-01-29,25,1
S0003157,P00440,2026-01-03,31,3
S0003158,P00440,2026-01-09,14,1
S0003159,P00441,2025-11-21,23,1
S0003160,P00441,2025-12-05,48,5
S0003161,P00442,2026-01-04,65,5
S0003162,P00442,2026-01-06,70,5
S0003163,P00442,2026-01-07,45,2
S0003164,P00442,2026-01-13,43,5
S0003165,P00442,2026-01-14,77,6
S0003166,P00442,2026-01-16,62,4
S0003167,P00442,2026-01-17,43,3
S0003168,P00442,2026-01-17,51,5
S0003169,P00442,2026-01-25,47,4
